"ZZ_TEMP_UPDATE_VBRP_ARKTX","N/A","   43","   15","   28","65 %","Temp program: Update VBRP table (Russia Go-LIVE) - MUST NOT",
"[Totle]"," ","   43","   15","   28","65 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_TEST_AVAILABILITY_TRIGGER","N/A","   74","   38","   36","49 %","test availability check sales order trigger",
"[Totle]"," ","   74","   38","   36","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_TEST_PO_CREA_EXTENSION","N/A","  135","   82","   53","39 %","SEED: PO create from dat + extension 01",
"[Totle]"," ","  135","   82","   53","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_VVC_UPDATE_NOTE_1601052","N/A","  293","  211","   82","28 %","ZZ_VVC_UPDATE_NOTE_1601052",
"[Totle]"," ","  293","  211","   82","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_AFFW_LIST_303812","N/A","  115","   86","   29","25 %","Z_AFFW_LIST_303812 : OSS303812 correction report",
"[Totle]"," ","  115","   86","   29","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_AFKO_TERM","N/A","  206","  168","   38","18 %","547058 Correction report: Actual dates for order header",
"[Totle]"," ","  206","  168","   38","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_AFRC_CLEANUP","N/A","  150","  109","   41","27 %","OSS203986 - COFC entries cannot be deleted",
"[Totle]"," ","  150","  109","   41","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_ANALYSIS_KKA3","N/A","   93","   74","   19","20 %","OSS571288: analysing status determination",
"[Totle]"," ","   93","   74","   19","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_BADI_FINDER","N/A","   10","    1","    9","90 %","OSS571288: analysing status determination",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CORRECT_AUFK_PHAS0_TO_PHAS3","N/A","  430","  348","   82","19 %","OSS1226354: Correct AUFK (phas0-phas3) -dump settlement",
"[Totle]"," ","  430","  348","   82","19 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CORRECT_AUFK_PHAS3_IDAT3","N/A","  162","  137","   25","15 %","OSS1237395 - IW32: Setting deletion ind. deletes AUFK-PHAS3",
"[Totle]"," ","  162","  137","   25","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CORRECT_DATE_VALUES","N/A","  120","   57","   63","53 %","OSS1565401 Correction report for EQUI date values",
"[Totle]"," ","  120","   57","   63","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_COUNT_TABLE_ENTRIES","N/A","   29","   13","   16","55 %","Alerts if # table lines gets bigger then a certain number",
"[Totle]"," ","   29","   13","   16","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CREATE_FTIND_FOR_MAINT","N/A","   84","   63","   21","25 %","OSS581741 - Mntnce/service order: No connetn to missng parts",
"[Totle]"," ","   84","   63","   21","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CREDIT_VALUE_COMPARE","N/A","  259","  181","   78","30 %","Credit management: incorrect open credit values",
"[Totle]"," ","  259","  181","   78","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CSKB_OVERLAP","N/A","  291","  229","   62","21 %","OSS608405: Correct overlapping master records - I",
"[Totle]"," ","  291","  229","   62","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CSKS_CSKT_OVERLAP","N/A","  263","  209","   54","21 %","OSS608405: Correct overlapping master records - II",
"[Totle]"," ","  263","  209","   54","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CSLA_CSLT_OVERLAP","N/A","  263","  209","   54","21 %","OSS608405: Correct overlapping master records - III",
"[Totle]"," ","  263","  209","   54","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_CTS_TOTAL_INV_VALUE","N/A","  779","  635","  144","18 %","BODS extraction",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  791","  645","  146","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_DATASET","N/A","   20","    9","   11","55 %","",
"[Totle]"," ","   20","    9","   11","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_DELETE_WRONG_GJAHR_FROM_PMCO","N/A","   10","    1","    9","90 %","0SS1556375 correct PMCO vs AUFK for estimated costs",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_DELETE_WRONG_PERBL_FROM_PMCO","N/A","    9","    1","    8","89 %","OSS838264 -  Delete all entries in table PMCO with diff peri",
"[Totle]"," ","    9","    1","    8","89 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_DELE_EUFUNC","N/A","   26","   16","   10","38 %","OSS1522295: SPAU correction on function modules",
"[Totle]"," ","   26","   16","   10","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_DEL_ACTTC","N/A","   41","   30","   11","27 %","Z_DEL_ACTTC",
"[Totle]"," ","   41","   30","   11","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_EKBE_VAL_CUST","N/A","   10","    1","    9","90 %","OSS781014 - Clearing values in purchase order currency are t",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_EKBZ_VAL_CUST","N/A","   10","    1","    9","90 %","OSS781014 - Clearing values in purchase order currency are t",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_ENHANCEMENT_FINDER","N/A","   10","    1","    9","90 %","OSS781014 - Clearing values in purchase order currency are t",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_ESTIM_COSTS_AUFK_VERSUS_PMCO","N/A","   10","    1","    9","90 %","0SS1556375 check PMCO vs AUFK for estimated costs",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FILL_COSTING_VARIANTS","N/A","  298","  176","  122","41 %","OSS541786 correct costs in Serv ord. (mess. IK 215)",
"[Totle]"," ","  298","  176","  122","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FILL_SERMATNR_4_ORDERS","N/A","   38","   29","    9","24 %","OSS444458 - Error message IM014; material number is missing",
"[Totle]"," ","   38","   29","    9","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FIND_JOBS_WITH_EXTPROG","N/A","  150","  101","   49","33 %","OSS1520462 - find jobswith external prog calls",
"[Totle]"," ","  150","  101","   49","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FIND_USEREXIT","N/A","  114","   92","   22","19 %","Z_FIND_USEREXIT",
"[Totle]"," ","  114","   92","   22","19 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FP_CHECK_DESTINATION_SERVICE","N/A","  102","   68","   34","33 %","Test Program for Destination Service of Templates",
"FP_UTILITIES","N/A","  249","  174","   75","30 %","Test Program for Destination Service of Templates",
"[Totle]"," ","  351","  242","  109","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FP_CHECK_HTTP_DATA_TRANSFER","N/A","  169","  113","   56","33 %","Test Program for HTTP Communication",
"[Totle]"," ","  169","  113","   56","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_FP_PDF_TEST_00","N/A","   49","   16","   33","67 %","Test Program: Version Information (for Analysis Only)",
"[Totle]"," ","   49","   16","   33","67 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_IE02_RECORDING","N/A","  241","  177","   64","27 %","Test recording for P025",
"BDCRECX1","N/A","  256","  184","   72","28 %","Test recording for P025",
"[Totle]"," ","  497","  361","  136","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_MAINTAIN_SERVER_DRIVEN_090","N/A","  137","   86","   51","37 %","Create entries in MEMSD_DEP for server-driven SyncBO's",
"[Totle]"," ","  137","   86","   51","37 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_MASS_JOB_CHANGE","N/A","2,452","1,797","  655","27 %","OSS1532884 - Mass Change of Jobs",
"[Totle]"," ","2,452","1,797","  655","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_MASS_JOB_CHANGE_V3_700","N/A","2,452","1,797","  655","27 %","OSS1532884 - Mass changes of jobs (end users)",
"[Totle]"," ","2,452","1,797","  655","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_MM_QUANTITY_CHECK","N/A","   10","    1","    9","90 %","OSS1370784: Inconsistencies in scheduling agreements",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_NOTE_2058743","N/A","13261","10879","2,382","18 %","OSS 2058743",
"[Totle]"," ","13261","10879","2,382","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_OPEN_SERVICEORDER","N/A","   20","    5","   15","75 %","Program Z_OPEN_SERVICEORDER",
"Z_OPENSETVICEORDER_TOP","N/A","    9","    3","    6","67 %","Include Z_OPENSETVICEORDER_TOP",
"[Totle]"," ","   29","    8","   21","72 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_OSSNOTE_418007","N/A","  331","  219","  112","34 %","Z_OSSNOTE_418007 Update missing ADRC records from the KNA1",
"[Totle]"," ","  331","  219","  112","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_OSSNOTE_507117","N/A","   53","   32","   21","40 %","Z_OSSNOTE_507117: Corection report TABLEVIEW_DUP_COLUMN_INDE",
"[Totle]"," ","   53","   32","   21","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_PTT_ADJUST_T52C5","N/A","   26","   13","   13","50 %","T52C5: Report for Unicode conversion note 679275",
"[Totle]"," ","   26","   13","   13","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_RC1_IDOC_SET_STATUS","N/A","  196","  113","   83","42 %","Report to Convert the IDoc Status (big volumes= 100.000 max/",
"[Totle]"," ","  196","  113","   83","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_REMOV_REP","N/A","   37","   11","   26","70 %","AM: Contracts - Maintenance Plans Overview",
"[Totle]"," ","   37","   11","   26","70 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_REPAIR_TFO06","N/A","   62","   45","   17","27 %","Z_REPAIR_TFO06  OSS950380 Incorrect Unicode conversion of po",
"[Totle]"," ","   62","   45","   17","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_RFKORB00","N/A","  528","  388","  140","27 %","Internal Documents",
"RFDBRMAC","N/A","  190","  154","   36","19 %","Include for logical databases",
"RFEPOSC1","N/A","   32","   27","    5","16 %","Include for logical databases",
"RFEPOSC9","N/A","   15","   11","    4","27 %","Include for logical databases",
"RFKORI00","N/A","1,748","1,315","  433","25 %","Form Printout Include Module: Declaration Part 1",
"RFKORI90","N/A","4,224","3,094","1,130","27 %","Form Printout Include Module: General Subroutines",
"RFKORI93","N/A","  928","  586","  342","37 %","Form Printout Include Module: Messages and Log",
"Z_FI_INTERNAL_INVOICE","N/A","  264","  201","   63","24 %","Form Printout Include Module: Messages and Log",
"[Totle]"," ","7,929","5,776","2,153","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_RFZALI20","N/A","   42","   10","   32","76 %","Payment List",
"RFDBRMAC","N/A","  190","  154","   36","19 %","Include for logical databases",
"Z_ALI30TOP","N/A","  567","  445","  122","22 %","Include for logical databases",
"Z_RFZ30FOR","N/A","3,300","2,499","  801","24 %","Include for logical databases",
"Z_RFZ30GET","N/A","  479","  348","  131","27 %","Include for logical databases",
"Z_RFZ30LIS","N/A","  862","  618","  244","28 %","Include for logical databases",
"Z_RFZ30REA","N/A","  337","  219","  118","35 %","Include for logical databases",
"Z_RFZALEND","N/A","   92","   72","   20","22 %","Include for logical databases",
"Z_RFZALINI","N/A","   76","   60","   16","21 %","Include for logical databases",
"Z_RFZALPRI","N/A","  515","  348","  167","32 %","Subroutines for Storing Print Parameters for Batch Program R",
"Z_RFZALSEL","N/A","  242","  207","   35","14 %","Subroutines for Storing Print Parameters for Batch Program R",
"Z_RFZALSTA","N/A","   93","   73","   20","22 %","Subroutines for Storing Print Parameters for Batch Program R",
"Z_RFZALI20","0001","  147","  107","   40","27 %","SEL_SCREEN 0001 INFO:170001160000000000000000000028741065395",
"Z_RFZALI20","0002","  174","  135","   39","22 %","SEL_SCREEN 0002 INFO:170001160000000000000000000028741065395",
"[Totle]"," ","7,116","5,295","1,821","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_ROLE_SET_MASTERLANG","N/A","   68","   52","   16","24 %","OSS854311: SE63: Translation of role texts fails",
"[Totle]"," ","   68","   52","   16","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SAP_OBJK_SER00","N/A","   81","   42","   39","48 %","OSS620858 - Correction report",
"[Totle]"," ","   81","   42","   39","48 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SAP_SER02_OBJK_CORRECT","N/A","   84","   45","   39","46 %","OSS620858 - Correction report",
"[Totle]"," ","   84","   45","   39","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SAP_SER02_OBJK_VBAP","N/A","   89","   47","   42","47 %","OSS620858 - check report",
"[Totle]"," ","   89","   47","   42","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SCMA_DEL_DATA","N/A","  264","  186","   78","30 %","OSS803641 - delete log files from SCMA in batch",
"LMOF7F01","N/A","  474","  274","  200","42 %","OSS803641 - delete log files from SCMA in batch",
"LMOF7F02","N/A","   37","    7","   30","81 %","OSS803641 - delete log files from SCMA in batch",
"[Totle]"," ","  775","  467","  308","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SDRRAV51N","N/A","  307","  177","  130","42 %","Revenue Recognition: Overview",
"SDRRR51NC","N/A","  396","  198","  198","50 %","Revenue Recognition: Overview",
"SDRRR51ND","N/A","   14","    3","   11","79 %","Revenue Recognition: Overview",
"SDRRR51NE","N/A","   51","   26","   25","49 %","Revenue Recognition: Overview",
"SDRRR51NI","N/A","  273","  173","  100","37 %","Revenue Recognition: Overview",
"SDRRR51NP","N/A","  135","   91","   44","33 %","Revenue Recognition: Overview",
"SDRRR51NR","N/A","   42","   15","   27","64 %","Revenue Recognition: Overview",
"SDRRR51NS","N/A","  426","  294","  132","31 %","Revenue Recognition: Overview",
"SDRRR51NU","N/A","   43","   23","   20","47 %","Revenue Recognition: Overview",
"Z_SDRRAV51N_C01","N/A","  287","  168","  119","41 %","Revenue Recognition: Overview",
"Z_SDRRAV51N_F01","N/A","   12","    8","    4","33 %","Revenue Recognition: Overview",
"Z_SDRRAV51N_I01","N/A","   17","    6","   11","65 %","Revenue Recognition: Overview",
"Z_SDRRAV51N_O01","N/A","   18","    7","   11","61 %","Revenue Recognition: Overview",
"Z_SDRRCON","N/A","  553","  393","  160","29 %","Revenue Recognition: Overview",
"Z_SDRRREGD","N/A","  778","  555","  223","29 %","Revenue Recognition: Overview",
"Z_SDRRAV51N","0100","   12","    6","    6","50 %","Issue list",
"[Totle]"," ","3,364","2,143","1,221","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SET_AUFK_PHAS0_TO_PHAS3","N/A","  369","  285","   84","23 %","OSS order correction program for PHAS0/PHAS3",
"[Totle]"," ","  369","  285","   84","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"Z_SET_HKMAT_EBEW","N/A","   10","    1","    9","90 %","1332226 Origin field in special stock segment is blank -corr",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
