DBI: Format Detail Structure


FORMAT_NO	 COLUMN_NO	 COLUMN_NME	 MAX_LENGTH	 SOURCE_TYP	 SOURCE_VAL	 DEFAULT_V
48	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
48	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
48	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
48	 0130	 BUSINESS CATEGORY	 0003	 	 	
48	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
48	 0150	 SCHEDULE DATE	 0008	 	 	
48	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
48	 0170	 RESERVE	 0100	 	 	
48	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
48	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
48	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
48	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
48	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
48	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
48	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
48	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
48	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
48	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
48	 0280	 BENEFICIARY ACCOUNT	 0016	 TABLE	 REGUH-ZBNKN	
48	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
48	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
48	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
48	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
48	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
48	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
48	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
48	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
48	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
48	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
48	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 FUNCTION	 FN_BBCC_NG	
48	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 FUNCTION	 FN_BBCCT_NG	
48	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
48	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
48	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
48	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
48	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
48	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
48	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
48	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
48	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
48	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
48	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
48	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
48	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
48	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
48	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
48	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
48	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
48	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
48	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
48	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
48	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
48	 0620	 ORDER DATE	 0008	 	 	
48	 0630	 TRANSACTION TYPE	 0003	 	 	
48	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
48	 0650	 NO OF WTX RECORD	 0005	 	 	
48	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
48	 0670	 RESERVE	 0100	 	 	
49	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
49	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
49	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
49	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
49	 0050	 PAYMENT MODE	 0003	 	 BOK	
49	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
49	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
49	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
49	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
49	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
49	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
49	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
49	 0130	 BUSINESS CATEGORY	 0003	 	 	
49	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
49	 0150	 SCHEDULE DATE	 0008	 	 	
49	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
49	 0170	 RESERVE	 0100	 	 	
49	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
49	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
49	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
49	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
49	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
49	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
49	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
49	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
49	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
49	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
49	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
49	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
49	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
49	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
49	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
49	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
49	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
49	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
49	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
49	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
49	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
49	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 FUNCTION	 FN_BBCC_NG	
49	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 FUNCTION	 FN_BBCCT_NG	
49	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
49	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
49	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
49	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
49	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
49	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
49	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
49	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
49	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
49	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
49	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
49	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
49	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
49	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
49	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
49	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
49	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
49	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
49	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
49	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
49	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
49	 0620	 ORDER DATE	 0008	 	 	
49	 0630	 TRANSACTION TYPE	 0003	 	 	
49	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
49	 0650	 NO OF WTX RECORD	 0010	 	 	
49	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
49	 0670	 RESERVE	 0100	 	 	
50	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
50	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
50	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
50	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
50	 0050	 PAYMENT MODE	 0003	 	 RTI	
50	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
50	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
50	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
50	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
50	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
50	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
50	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
50	 0130	 BUSINESS CATEGORY	 0003	 	 	
50	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
50	 0150	 SCHEDULE DATE	 0008	 	 	
50	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
50	 0170	 RESERVE	 0100	 	 	
50	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
50	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
50	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
50	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
50	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
50	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
50	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
50	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
50	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
50	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
50	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
50	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
50	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
50	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
50	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
50	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
50	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
50	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
50	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
50	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
50	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
50	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 TABLE	 REGUH-ZBNKY	
50	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 	 25-ZZZ	
50	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
50	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
50	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
50	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
50	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
50	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
50	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
50	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
50	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
50	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
50	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
50	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
50	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
50	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
50	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
50	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
50	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
50	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
50	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
50	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
50	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
50	 0620	 ORDER DATE	 0008	 	 	
50	 0630	 TRANSACTION TYPE	 0003	 	 	
50	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
50	 0650	 NO OF WTX RECORD	 0010	 	 	
50	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
50	 0670	 RESERVE	 0100	 	 	
51	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
51	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
51	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
51	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
51	 0050	 PAYMENT MODE	 0003	 	 NFT	
51	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
51	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
51	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
51	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
51	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
51	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
51	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
51	 0130	 BUSINESS CATEGORY	 0003	 	 	
51	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
51	 0150	 SCHEDULE DATE	 0008	 	 	
51	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
51	 0170	 RESERVE	 0100	 	 	
51	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
51	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
51	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
51	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
51	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
51	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
51	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
51	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
51	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
51	 0270	 BENEFICIARY NAME	 0050	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
51	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
51	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
51	 0300	 BENEFICIARY ACCOUNT TYPE	 0002	 TABLE	 REGUH-ZBKON	 11
51	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
51	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
51	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
51	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
51	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
51	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
51	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
51	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
51	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 TABLE	 REGUH-ZBNKY	
51	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 	 25-ZZZ	
51	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
51	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
51	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
51	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
51	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
51	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
51	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
51	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
51	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
51	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
51	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
51	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
51	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
51	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
51	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
51	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
51	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
51	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
51	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
51	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
51	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
51	 0620	 ORDER DATE	 0008	 	 	
51	 0630	 TRANSACTION TYPE	 0003	 	 	
51	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
51	 0650	 NO OF WTX RECORD	 0010	 	 	
51	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
51	 0670	 RESERVE	 0100	 	 	
52	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
52	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
52	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
52	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
52	 0050	 PAYMENT MODE	 0003	 	 RTS	
52	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
52	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
52	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
52	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
52	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
52	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
52	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
52	 0130	 BUSINESS CATEGORY	 0003	 	 	
52	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
52	 0150	 SCHEDULE DATE	 0008	 	 	
52	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
52	 0170	 RESERVE	 0100	 	 	
52	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
52	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
52	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
52	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
52	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
52	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
52	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
52	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
52	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
52	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
52	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
52	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
52	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
52	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
52	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
52	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
52	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
52	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
52	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
52	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
52	 0380	 BENEFICIARY BANK SWIFT	 0011	 TABLE	 REGUH-ZSWIF	
52	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 TABLE	 REGUH-ZSWIF	
52	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 25-5	
52	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
52	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
52	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
52	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
52	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
52	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
52	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
52	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
52	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
52	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
52	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
52	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
52	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
52	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
52	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
52	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
52	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
52	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
52	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
52	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
52	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
52	 0620	 ORDER DATE	 0008	 	 	
52	 0630	 TRANSACTION TYPE	 0003	 	 	
52	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
52	 0650	 NO OF WTX RECORD	 0010	 	 	
52	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
52	 0670	 RESERVE	 0100	 	 	
53	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
53	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
